age,workclass,education_num,marital_status,capital_gain,capital_loss,hours_per_week,income_50k
51,Local_gov,15,Widowed,0,0,40,No
48,Private,7,Married_civ_spouse,0,0,40,No
24,Private,10,Never_married,0,0,40,No
18,Private,6,Never_married,0,0,30,No
31,Self_emp_inc,10,Never_married,0,0,45,No
58,Private,9,Married_civ_spouse,0,0,40,No
35,Private,13,Never_married,0,0,40,No
39,State_gov,9,Separated,0,625,35,No
36,Private,7,Married_civ_spouse,0,0,40,No
33,Private,11,Never_married,0,0,40,No
20,Private,10,Never_married,0,0,35,No
26,Private,9,Never_married,0,0,40,No
25,Local_gov,13,Never_married,0,0,40,No
33,Self_emp_not_inc,9,Married_civ_spouse,0,0,94,No
21,Private,11,Married_civ_spouse,0,0,12,No
57,Private,11,Married_civ_spouse,0,1902,45,No
48,Private,13,Married_civ_spouse,0,0,45,No
20,Private,10,Never_married,0,0,16,No
36,Local_gov,13,Never_married,0,0,40,No
40,Private,6,Married_civ_spouse,0,0,40,No
39,Private,6,Widowed,0,0,15,No
21,Private,10,Never_married,0,0,64,No
54,Private,4,Divorced,0,3900,40,No
23,Private,9,Never_married,0,0,40,No
45,Private,9,Divorced,0,0,40,No
30,Private,11,Never_married,0,0,40,No
29,Private,9,Married_civ_spouse,0,0,40,No
25,Private,13,Never_married,0,0,40,No
61,Private,10,Divorced,0,0,43,No
43,Private,9,Separated,0,0,40,No
34,Private,8,Never_married,0,0,40,No
19,Private,9,Never_married,0,0,30,No
29,Private,14,Never_married,0,0,42,No
56,Private,6,Married_civ_spouse,0,0,40,No
34,Private,9,Separated,2463,0,40,No
18,Private,10,Never_married,0,0,25,No
60,Private,10,Married_civ_spouse,0,0,45,No
18,Private,9,Never_married,0,0,20,No
31,Private,9,Married_civ_spouse,0,0,50,No
25,Private,9,Never_married,0,0,48,No
52,Federal_gov,10,Divorced,0,0,40,No
53,Private,9,Married_civ_spouse,0,0,40,No
17,Private,7,Never_married,0,0,20,No
53,Private,9,Married_civ_spouse,0,0,45,No
43,Private,9,Divorced,0,0,40,No
43,Private,9,Divorced,0,0,40,No
49,Self_emp_not_inc,9,Divorced,0,0,40,No
35,Private,13,Never_married,0,0,43,No
28,Private,6,Never_married,0,0,40,No
46,Private,9,Married_civ_spouse,0,0,15,No
31,Private,9,Married_civ_spouse,0,0,65,No
43,Private,9,Married_civ_spouse,0,0,45,No
37,Private,11,Married_civ_spouse,3471,0,40,No
23,Private,9,Never_married,0,0,40,No
46,Self_emp_not_inc,9,Married_civ_spouse,0,0,25,No
18,Private,10,Never_married,0,1721,20,No
24,Private,9,Never_married,0,0,36,No
18,Private,10,Never_married,0,0,20,No
20,Private,7,Never_married,0,0,40,No
45,Private,4,Divorced,0,0,35,No
26,Private,10,Married_civ_spouse,0,0,40,No
50,Local_gov,10,Separated,0,0,28,No
46,Private,14,Widowed,0,0,44,No
42,Local_gov,13,Divorced,0,0,50,No
55,Private,6,Married_civ_spouse,0,0,40,No
78,Private,9,Widowed,2329,0,12,No
31,Private,13,Married_civ_spouse,0,0,40,No
49,Self_emp_not_inc,13,Married_civ_spouse,0,0,50,No
31,Private,10,Divorced,4650,0,40,No
41,Private,14,Married_civ_spouse,0,0,45,No
22,Private,10,Never_married,0,0,20,No
36,Self_emp_not_inc,9,Married_civ_spouse,0,0,35,No
27,Private,9,Married_civ_spouse,0,0,40,No
32,Private,9,Never_married,0,0,40,No
66,Private,13,Married_civ_spouse,0,0,30,No
35,Private,10,Divorced,0,0,36,No
23,Private,9,Never_married,0,0,48,No
67,Private,4,Married_civ_spouse,10566,0,40,No
42,Private,9,Divorced,0,0,40,No
45,Self_emp_not_inc,11,Married_civ_spouse,0,0,60,No
38,Local_gov,13,Married_civ_spouse,0,0,15,No
40,Federal_gov,13,Never_married,0,0,40,No
34,Private,13,Separated,0,0,35,No
23,Private,9,Married_civ_spouse,3942,0,40,No
42,Private,5,Married_civ_spouse,0,0,40,No
44,Private,10,Married_civ_spouse,0,0,40,No
26,Private,7,Never_married,0,0,50,No
37,Private,9,Married_civ_spouse,0,0,40,No
63,Private,9,Married_civ_spouse,0,0,40,No
31,Private,9,Never_married,0,0,40,No
20,Private,10,Never_married,0,0,40,No
74,Private,3,Married_civ_spouse,0,0,56,No
31,Private,13,Never_married,3325,0,60,No
37,State_gov,9,Married_spouse_absent,0,0,20,No
19,Private,8,Never_married,0,0,20,No
18,Private,8,Never_married,0,0,30,No
29,Private,13,Married_civ_spouse,0,0,50,No
40,Private,10,Divorced,0,0,40,No
59,Private,11,Divorced,0,0,48,No
35,Private,9,Never_married,0,0,45,No
27,Private,11,Married_civ_spouse,0,0,40,No
22,Private,10,Never_married,0,0,40,No
40,Private,9,Married_civ_spouse,0,0,50,No
27,Private,13,Never_married,0,0,40,No
40,Private,13,Married_civ_spouse,0,0,40,No
41,Self_emp_not_inc,9,Married_civ_spouse,0,2179,40,No
27,Private,9,Married_civ_spouse,0,0,40,No
26,Private,9,Married_civ_spouse,0,0,45,No
22,Private,9,Never_married,0,0,37,No
41,Private,13,Divorced,6497,0,40,No
44,Private,11,Married_civ_spouse,0,0,40,No
25,Private,9,Never_married,0,0,40,No
49,Local_gov,3,Married_civ_spouse,0,0,40,No
45,Private,10,Married_civ_spouse,7298,0,50,Yes
62,Private,9,Married_civ_spouse,0,0,40,Yes
32,Private,13,Married_civ_spouse,0,0,60,Yes
50,Private,10,Married_civ_spouse,0,0,40,Yes
31,Private,13,Never_married,14084,0,50,Yes
43,Self_emp_inc,15,Married_civ_spouse,99999,0,40,Yes
45,Private,16,Married_civ_spouse,0,0,45,Yes
53,Private,9,Married_civ_spouse,0,0,40,Yes
50,Private,9,Married_civ_spouse,0,0,50,Yes
26,State_gov,9,Married_civ_spouse,0,0,40,Yes
57,Federal_gov,14,Married_civ_spouse,15024,0,40,Yes
57,Self_emp_not_inc,10,Married_civ_spouse,0,0,60,Yes
35,Private,12,Married_civ_spouse,0,0,40,Yes
46,Private,13,Married_civ_spouse,0,1902,50,Yes
35,Self_emp_not_inc,10,Married_civ_spouse,0,0,60,Yes
51,Private,10,Married_civ_spouse,0,0,15,Yes
34,Private,9,Married_civ_spouse,0,0,40,Yes
43,Local_gov,14,Married_civ_spouse,0,0,40,Yes
42,Private,9,Married_civ_spouse,0,1887,40,Yes
60,Self_emp_not_inc,9,Never_married,0,2559,50,Yes
55,Federal_gov,15,Married_civ_spouse,15024,0,40,Yes
64,Local_gov,7,Married_civ_spouse,0,0,40,Yes
52,Private,11,Married_civ_spouse,0,0,48,Yes
43,Private,11,Married_civ_spouse,0,0,45,Yes
45,Private,5,Married_civ_spouse,0,0,40,Yes
36,Self_emp_not_inc,3,Married_civ_spouse,0,0,50,Yes
52,Local_gov,16,Married_civ_spouse,0,0,40,Yes
50,Private,9,Married_civ_spouse,0,0,40,Yes
53,Local_gov,9,Married_civ_spouse,0,0,40,Yes
53,Self_emp_not_inc,13,Married_civ_spouse,0,0,40,Yes
37,Private,13,Married_civ_spouse,0,1977,50,Yes
40,Private,11,Divorced,0,0,40,Yes
40,Local_gov,12,Married_civ_spouse,0,0,40,Yes
38,Local_gov,10,Married_civ_spouse,0,0,60,Yes
59,Private,12,Married_civ_spouse,0,0,35,Yes
50,Self_emp_inc,14,Married_civ_spouse,0,0,40,Yes
25,Private,9,Married_civ_spouse,0,0,80,Yes
30,Private,13,Married_civ_spouse,0,0,16,Yes
56,Private,13,Married_civ_spouse,0,0,40,Yes
34,Private,14,Married_civ_spouse,0,0,40,Yes
45,Private,13,Married_civ_spouse,0,0,50,Yes
39,Private,9,Married_civ_spouse,7298,0,50,Yes
39,Private,13,Separated,0,0,40,Yes
61,Self_emp_not_inc,9,Married_civ_spouse,0,0,52,Yes
42,Private,16,Married_civ_spouse,0,0,45,Yes
29,Self_emp_inc,9,Married_civ_spouse,0,1977,25,Yes
42,Self_emp_not_inc,9,Married_civ_spouse,0,0,40,Yes
49,Private,13,Married_civ_spouse,0,0,40,Yes
52,Private,9,Married_civ_spouse,0,0,40,Yes
53,Private,13,Married_civ_spouse,0,0,40,Yes
63,Self_emp_inc,15,Married_civ_spouse,15024,0,50,Yes
47,Private,13,Married_civ_spouse,0,0,45,Yes
54,State_gov,10,Married_civ_spouse,0,0,40,Yes
33,Private,13,Married_civ_spouse,0,0,55,Yes
45,Private,9,Married_civ_spouse,0,0,60,Yes
50,Self_emp_not_inc,14,Married_civ_spouse,0,0,40,Yes
48,Self_emp_not_inc,13,Married_spouse_absent,0,0,50,Yes
41,Private,9,Married_civ_spouse,0,0,40,Yes
31,Private,11,Married_civ_spouse,4386,0,40,Yes
35,Private,13,Married_civ_spouse,0,0,50,Yes
50,Private,9,Married_civ_spouse,7688,0,50,Yes
33,Private,9,Married_civ_spouse,0,0,48,Yes
39,Self_emp_not_inc,14,Married_civ_spouse,0,0,55,Yes
31,Private,10,Married_civ_spouse,0,0,50,Yes
46,State_gov,12,Married_civ_spouse,0,0,38,Yes
42,Self_emp_not_inc,13,Married_civ_spouse,0,0,60,Yes
49,Private,14,Divorced,4787,0,45,Yes
36,Private,14,Never_married,14084,0,40,Yes
55,Private,13,Married_civ_spouse,15024,0,42,Yes
34,Self_emp_not_inc,15,Married_civ_spouse,0,0,35,Yes
45,Private,13,Married_civ_spouse,0,0,40,Yes
46,Private,10,Married_civ_spouse,3103,0,60,Yes
37,Federal_gov,12,Married_civ_spouse,0,0,40,Yes
39,Private,12,Married_civ_spouse,15024,0,45,Yes
59,Private,6,Married_civ_spouse,0,0,45,Yes
40,Self_emp_not_inc,10,Married_civ_spouse,0,0,50,Yes
57,Private,9,Married_civ_spouse,0,0,40,Yes
33,Private,13,Married_civ_spouse,3103,0,43,Yes
43,Private,9,Married_civ_spouse,0,0,25,Yes
30,Private,14,Married_civ_spouse,0,0,15,Yes
47,Private,13,Married_civ_spouse,0,0,40,Yes
32,Private,13,Married_civ_spouse,0,0,45,Yes
34,State_gov,10,Married_civ_spouse,4386,0,40,Yes
40,Private,13,Married_civ_spouse,0,0,40,Yes
50,Self_emp_not_inc,9,Married_civ_spouse,0,0,40,Yes
39,Private,10,Married_civ_spouse,0,0,84,Yes
34,Private,13,Married_civ_spouse,0,0,60,Yes
45,Private,13,Married_civ_spouse,0,0,40,Yes
44,Private,10,Married_civ_spouse,0,0,18,Yes
36,Private,9,Married_civ_spouse,0,0,50,Yes
41,Private,9,Married_civ_spouse,0,1485,40,Yes
56,Private,10,Married_civ_spouse,0,0,40,Yes
46,Self_emp_inc,15,Married_civ_spouse,0,0,60,Yes
33,Self_emp_not_inc,9,Married_civ_spouse,0,0,60,Yes
41,Private,9,Married_civ_spouse,0,0,40,Yes
29,Private,8,Married_civ_spouse,0,0,40,Yes
46,Private,14,Married_civ_spouse,0,2415,65,Yes
49,Local_gov,15,Married_civ_spouse,0,1977,60,Yes
51,Private,14,Married_civ_spouse,15024,0,60,Yes
35,Private,14,Never_married,0,0,60,Yes
53,Private,9,Married_civ_spouse,0,0,40,Yes
55,Private,9,Married_civ_spouse,15024,0,35,Yes
42,Private,9,Married_civ_spouse,7688,0,45,Yes
55,Private,11,Married_civ_spouse,5178,0,50,Yes
42,Federal_gov,14,Married_civ_spouse,0,0,40,Yes
50,Self_emp_inc,10,Married_civ_spouse,0,0,50,Yes
34,Private,9,Married_civ_spouse,0,0,40,Yes
59,Private,10,Married_civ_spouse,0,0,40,Yes
39,Private,14,Married_civ_spouse,15024,0,40,Yes
33,Private,9,Married_civ_spouse,0,0,40,Yes
36,Private,9,Married_civ_spouse,0,1977,40,Yes
35,Private,10,Married_civ_spouse,0,0,50,Yes
48,Self_emp_not_inc,11,Married_civ_spouse,0,0,25,Yes
33,Private,14,Married_civ_spouse,15024,0,44,Yes
30,Private,11,Married_civ_spouse,0,0,40,Yes
27,Self_emp_not_inc,10,Never_married,0,0,60,Yes
50,Private,11,Married_civ_spouse,0,0,50,Yes
45,Private,13,Married_civ_spouse,0,0,55,Yes
24,Private,10,Married_civ_spouse,7298,0,48,Yes
50,Private,9,Married_civ_spouse,0,0,40,Yes
35,Self_emp_not_inc,9,Married_civ_spouse,3103,0,40,Yes
29,Private,9,Married_civ_spouse,0,0,40,Yes
51,Self_emp_not_inc,9,Married_civ_spouse,0,0,45,Yes
56,Private,10,Married_civ_spouse,7688,0,50,Yes
39,Federal_gov,5,Married_civ_spouse,0,0,40,Yes
66,Self_emp_not_inc,16,Married_civ_spouse,0,2377,25,Yes
32,Private,13,Never_married,0,0,55,Yes
59,Private,9,Married_civ_spouse,0,0,24,Yes
52,Private,11,Married_civ_spouse,0,1902,40,Yes
43,Private,13,Divorced,0,0,40,Yes
36,Private,9,Married_civ_spouse,0,1887,60,Yes
57,Private,11,Never_married,0,0,40,Yes
51,Private,9,Married_civ_spouse,0,0,80,Yes
52,Private,10,Married_civ_spouse,0,0,40,Yes
37,Private,9,Married_civ_spouse,0,0,45,Yes
30,Private,13,Never_married,0,0,45,Yes
44,Private,7,Married_civ_spouse,0,0,40,Yes
59,Private,13,Married_civ_spouse,0,0,60,Yes
46,Private,9,Married_civ_spouse,0,0,40,Yes
51,Private,10,Married_civ_spouse,0,0,40,Yes
29,Private,12,Married_civ_spouse,7688,0,45,Yes
57,Private,9,Widowed,0,653,42,Yes
37,Private,11,Married_civ_spouse,0,1977,40,Yes
74,Self_emp_not_inc,13,Married_civ_spouse,0,1825,12,Yes
43,Private,13,Never_married,0,0,50,Yes
37,Private,10,Married_civ_spouse,0,1887,60,Yes
50,Self_emp_inc,14,Married_civ_spouse,0,0,55,Yes
27,Private,13,Never_married,13550,0,40,Yes
62,Self_emp_inc,9,Married_civ_spouse,20051,0,72,Yes
31,Local_gov,10,Married_civ_spouse,15024,0,56,Yes
40,Private,10,Never_married,0,0,50,Yes
39,Private,10,Married_civ_spouse,0,0,50,Yes
52,State_gov,14,Married_civ_spouse,0,1848,40,Yes
52,Self_emp_not_inc,13,Married_civ_spouse,99999,0,30,Yes
37,Self_emp_not_inc,12,Married_civ_spouse,0,0,50,Yes
42,Local_gov,13,Married_civ_spouse,0,0,45,Yes
29,State_gov,12,Never_married,0,0,40,Yes
55,Self_emp_not_inc,14,Married_civ_spouse,7298,0,40,Yes
51,Self_emp_not_inc,9,Married_civ_spouse,0,0,40,Yes
49,Self_emp_inc,10,Married_civ_spouse,15024,0,50,Yes
44,Private,13,Married_civ_spouse,0,0,45,Yes
46,Private,9,Married_civ_spouse,4386,0,40,Yes
36,Private,10,Married_civ_spouse,0,1887,40,Yes
35,Private,13,Married_civ_spouse,0,0,50,Yes
37,Private,11,Married_civ_spouse,0,0,48,Yes
55,Self_emp_not_inc,10,Married_civ_spouse,0,0,99,Yes
39,Private,9,Married_civ_spouse,0,0,40,Yes
40,Private,10,Separated,4934,0,47,Yes
28,Private,7,Married_civ_spouse,0,0,50,Yes
58,Private,12,Married_civ_spouse,0,0,50,Yes
28,Local_gov,14,Married_civ_spouse,0,0,20,Yes
26,Private,10,Married_civ_spouse,0,0,45,Yes
34,Private,10,Married_civ_spouse,0,0,45,Yes
31,Private,15,Married_civ_spouse,0,0,60,Yes
43,Self_emp_not_inc,13,Married_civ_spouse,0,0,40,Yes
41,Private,14,Married_civ_spouse,0,0,45,Yes
59,Private,15,Married_civ_spouse,99999,0,40,Yes
51,Private,9,Married_civ_spouse,0,0,45,Yes
51,State_gov,11,Divorced,0,2444,39,Yes
29,Private,14,Married_civ_spouse,0,0,40,Yes
43,Local_gov,14,Never_married,10520,0,50,Yes
29,Self_emp_inc,15,Married_civ_spouse,0,0,55,Yes
55,Private,9,Married_civ_spouse,7688,0,40,Yes
54,Private,13,Married_civ_spouse,3103,0,40,Yes
56,Self_emp_not_inc,10,Married_spouse_absent,27828,0,20,Yes
46,Self_emp_inc,13,Married_civ_spouse,0,0,70,Yes
36,Private,13,Married_civ_spouse,0,0,40,Yes
42,Federal_gov,14,Married_civ_spouse,0,1902,40,Yes
25,Private,10,Married_civ_spouse,0,0,56,Yes
43,Private,13,Never_married,0,0,35,Yes
35,Private,14,Never_married,0,0,40,Yes
46,Private,9,Married_civ_spouse,0,0,50,Yes
68,Private,13,Married_civ_spouse,0,2377,35,Yes
44,Private,13,Married_civ_spouse,15024,0,50,Yes
49,Private,14,Married_civ_spouse,0,1977,40,Yes
35,Private,13,Never_married,10520,0,45,Yes
54,Private,5,Married_civ_spouse,0,0,45,Yes
34,State_gov,13,Married_civ_spouse,5178,0,25,Yes
40,Private,13,Married_civ_spouse,0,0,40,Yes
59,State_gov,13,Married_civ_spouse,10605,0,50,Yes
31,Private,13,Married_civ_spouse,0,0,60,Yes
39,Private,10,Married_civ_spouse,0,0,50,Yes
42,Private,14,Never_married,0,0,40,Yes
28,Local_gov,9,Married_civ_spouse,0,0,40,Yes
45,Self_emp_inc,13,Married_civ_spouse,0,0,60,Yes
70,Self_emp_not_inc,10,Married_civ_spouse,0,2246,40,Yes
31,Private,13,Never_married,8614,0,40,Yes
34,Private,13,Married_civ_spouse,0,0,45,Yes
44,State_gov,14,Married_civ_spouse,0,0,60,Yes
42,Private,9,Married_civ_spouse,0,0,40,Yes
45,Local_gov,9,Married_civ_spouse,5178,0,40,Yes
32,Self_emp_inc,10,Married_civ_spouse,15024,0,50,Yes
41,Private,13,Married_civ_spouse,0,0,60,Yes
48,Self_emp_inc,10,Married_civ_spouse,0,0,38,Yes
47,Federal_gov,12,Married_civ_spouse,0,0,40,Yes
38,Private,15,Married_civ_spouse,0,0,99,Yes
66,Private,13,Married_civ_spouse,0,0,15,Yes
38,Private,9,Married_civ_spouse,0,0,55,Yes
23,Private,10,Separated,0,2559,40,Yes
53,State_gov,11,Married_civ_spouse,4386,0,40,Yes
49,Private,10,Divorced,14344,0,45,Yes
32,Private,13,Married_civ_spouse,0,0,40,Yes
66,Self_emp_not_inc,13,Married_civ_spouse,0,0,40,Yes
48,Private,12,Married_civ_spouse,0,0,40,Yes
36,Local_gov,9,Married_civ_spouse,0,0,40,Yes
49,Self_emp_inc,9,Married_civ_spouse,0,1902,60,Yes
40,Private,9,Married_civ_spouse,0,0,45,Yes
36,Private,13,Never_married,8614,0,40,Yes
47,Private,9,Married_civ_spouse,0,0,40,Yes
46,Local_gov,13,Never_married,4787,0,45,Yes
36,Private,9,Married_civ_spouse,0,0,40,Yes
57,State_gov,16,Divorced,0,0,60,Yes
35,Private,13,Divorced,27828,0,50,Yes
57,Private,13,Married_civ_spouse,0,0,50,Yes
46,Self_emp_inc,15,Married_civ_spouse,99999,0,60,Yes
52,Federal_gov,13,Married_civ_spouse,7688,0,40,Yes
29,Private,13,Never_married,8614,0,40,Yes
46,Private,14,Married_civ_spouse,7688,0,46,Yes
45,Private,10,Married_civ_spouse,0,1902,35,Yes
46,Federal_gov,13,Married_civ_spouse,15024,0,40,Yes
50,State_gov,13,Married_civ_spouse,0,0,40,Yes
34,Self_emp_not_inc,9,Married_civ_spouse,0,0,40,Yes
51,Local_gov,9,Married_civ_spouse,0,0,40,Yes
36,Local_gov,10,Married_civ_spouse,0,0,56,Yes
56,Local_gov,13,Married_civ_spouse,0,0,40,Yes
57,Local_gov,13,Married_civ_spouse,0,1902,40,Yes
62,Private,10,Married_civ_spouse,0,0,40,Yes
42,Private,12,Married_civ_spouse,0,0,45,Yes
32,Private,14,Married_civ_spouse,0,0,40,Yes
36,Private,9,Married_civ_spouse,7688,0,40,Yes
56,Private,14,Married_civ_spouse,0,0,40,Yes
36,Self_emp_not_inc,15,Never_married,0,0,55,Yes
56,Self_emp_inc,10,Married_civ_spouse,0,0,60,Yes
55,Private,13,Separated,14084,0,45,Yes
37,State_gov,13,Married_civ_spouse,0,0,36,Yes
53,Private,14,Married_civ_spouse,0,0,40,Yes
35,Private,9,Never_married,8614,0,40,Yes
57,Private,13,Married_civ_spouse,0,1887,55,Yes
35,Self_emp_inc,10,Married_civ_spouse,0,0,50,Yes
38,Private,11,Married_civ_spouse,0,0,48,Yes
30,Local_gov,9,Married_civ_spouse,0,0,40,Yes
45,Private,9,Married_civ_spouse,7298,0,60,Yes
51,Private,10,Divorced,0,2547,40,Yes
42,Private,14,Divorced,4687,0,35,Yes
40,Private,13,Married_civ_spouse,15024,0,99,Yes
41,Private,10,Married_civ_spouse,7298,0,50,Yes
40,Private,10,Married_civ_spouse,0,0,60,Yes
43,Private,11,Married_civ_spouse,15024,0,40,Yes
38,Local_gov,14,Married_civ_spouse,0,0,70,Yes
33,Private,13,Married_civ_spouse,0,0,32,Yes
48,Self_emp_not_inc,10,Married_civ_spouse,0,0,35,Yes
28,Private,13,Married_civ_spouse,3103,0,40,Yes
37,Private,10,Married_civ_spouse,0,0,40,Yes
32,Self_emp_not_inc,15,Married_civ_spouse,7688,0,45,Yes
41,Private,8,Divorced,0,0,84,Yes
37,Self_emp_not_inc,15,Married_civ_spouse,0,0,50,Yes
39,Private,13,Married_civ_spouse,0,0,40,Yes
41,Private,10,Married_civ_spouse,0,0,40,Yes
42,Private,10,Married_civ_spouse,0,0,40,Yes
41,Private,2,Married_civ_spouse,0,0,40,Yes
56,Private,9,Married_civ_spouse,0,0,50,Yes
39,Private,13,Married_civ_spouse,0,1977,40,Yes
40,State_gov,12,Married_civ_spouse,0,0,40,Yes
39,Private,9,Never_married,0,2258,42,Yes
57,Private,10,Married_civ_spouse,0,0,40,Yes
33,Private,13,Married_civ_spouse,7688,0,50,Yes
43,Private,12,Never_married,0,0,50,Yes
37,Self_emp_not_inc,16,Never_married,14084,0,45,Yes
43,Private,13,Divorced,14344,0,40,Yes
45,Local_gov,13,Married_civ_spouse,0,0,45,Yes
47,State_gov,13,Married_civ_spouse,0,0,40,Yes
56,Self_emp_not_inc,13,Married_civ_spouse,7688,0,40,Yes
43,Private,13,Married_civ_spouse,7688,0,40,Yes
34,Private,11,Married_civ_spouse,3103,0,60,Yes
38,Private,13,Married_civ_spouse,0,0,50,Yes
59,Private,10,Married_civ_spouse,0,0,43,Yes
44,Local_gov,14,Married_civ_spouse,0,0,40,Yes
31,Private,9,Never_married,14344,0,40,Yes
51,Local_gov,9,Married_civ_spouse,4386,0,40,Yes
46,Private,13,Married_civ_spouse,7298,0,65,Yes
61,Private,9,Married_civ_spouse,0,0,40,Yes
29,Private,10,Never_married,0,0,41,Yes
25,Private,12,Married_civ_spouse,0,0,37,Yes
48,Self_emp_inc,13,Married_civ_spouse,0,0,70,Yes
53,Private,14,Married_civ_spouse,7298,0,60,Yes
46,Private,13,Married_civ_spouse,0,0,40,Yes
53,Private,10,Married_civ_spouse,0,0,40,Yes
32,Private,11,Divorced,0,0,50,Yes
27,Private,9,Married_civ_spouse,0,0,40,Yes
30,Self_emp_inc,13,Married_civ_spouse,0,0,52,Yes
38,Private,14,Married_civ_spouse,0,0,45,Yes
53,Private,13,Married_civ_spouse,0,0,60,Yes
30,Private,11,Married_civ_spouse,5178,0,52,Yes
49,Private,13,Married_civ_spouse,0,0,40,Yes
50,Private,10,Married_civ_spouse,0,0,60,Yes
38,Local_gov,13,Married_civ_spouse,0,0,50,Yes
37,Private,11,Married_civ_spouse,0,0,40,Yes
39,Self_emp_inc,11,Married_civ_spouse,0,0,60,Yes
38,Self_emp_not_inc,10,Married_civ_spouse,7688,0,40,Yes
58,Private,6,Married_civ_spouse,0,0,50,Yes
72,Self_emp_not_inc,16,Married_civ_spouse,0,2392,25,Yes
30,Private,12,Never_married,4787,0,50,Yes
45,Private,10,Married_civ_spouse,0,0,40,Yes
46,Private,10,Married_civ_spouse,3103,0,40,Yes
30,Private,10,Never_married,0,0,45,Yes
32,Private,9,Married_civ_spouse,99999,0,40,Yes
45,Private,13,Divorced,0,0,45,Yes
34,Private,10,Married_civ_spouse,0,0,40,Yes
47,Federal_gov,13,Never_married,0,0,40,Yes
38,Private,15,Never_married,0,0,50,Yes
46,Private,9,Married_civ_spouse,0,0,40,Yes
53,Private,11,Married_civ_spouse,0,0,40,Yes
38,Self_emp_not_inc,16,Married_civ_spouse,0,0,50,Yes
59,Private,10,Married_civ_spouse,0,0,36,Yes
40,Self_emp_not_inc,15,Married_civ_spouse,0,0,55,Yes
60,Private,10,Married_civ_spouse,0,0,16,Yes
56,Self_emp_not_inc,7,Widowed,0,0,65,Yes
40,Private,12,Divorced,0,0,40,Yes
51,State_gov,16,Married_civ_spouse,0,0,40,Yes
40,Private,15,Married_civ_spouse,15024,0,55,Yes
54,Self_emp_inc,12,Married_civ_spouse,0,0,50,Yes
47,Private,13,Married_civ_spouse,0,0,60,Yes
48,Private,13,Married_civ_spouse,0,0,55,Yes
49,Private,13,Married_civ_spouse,0,0,45,Yes
71,Private,4,Widowed,6097,0,40,Yes
47,Private,9,Married_civ_spouse,0,0,40,Yes
44,Private,14,Married_civ_spouse,0,0,40,Yes
29,Private,13,Married_civ_spouse,0,0,40,Yes
50,Private,9,Married_civ_spouse,0,0,40,Yes
27,Private,13,Separated,0,0,40,Yes
36,Private,9,Married_civ_spouse,0,0,40,Yes
45,Private,9,Married_civ_spouse,0,0,52,Yes
29,Self_emp_not_inc,10,Married_civ_spouse,0,1485,60,Yes
47,Private,10,Married_civ_spouse,7688,0,40,Yes
40,Private,13,Married_civ_spouse,0,1902,32,Yes
30,Private,9,Married_civ_spouse,0,0,40,Yes
44,Private,9,Married_civ_spouse,0,0,45,Yes
30,Private,13,Married_civ_spouse,0,0,45,Yes
36,Private,10,Married_civ_spouse,0,0,60,Yes
29,Private,13,Never_married,0,0,50,Yes
25,Self_emp_not_inc,10,Married_civ_spouse,3103,0,50,Yes
32,State_gov,15,Married_civ_spouse,0,0,75,Yes
33,Self_emp_inc,9,Married_civ_spouse,0,0,84,Yes
48,Self_emp_inc,15,Married_civ_spouse,0,0,60,Yes
46,Private,9,Married_civ_spouse,0,0,40,Yes
38,Self_emp_not_inc,13,Married_civ_spouse,7298,0,50,Yes
45,Private,11,Married_civ_spouse,0,0,40,Yes
40,Private,13,Married_civ_spouse,0,0,40,Yes
68,State_gov,16,Married_civ_spouse,0,2377,60,Yes
42,Private,9,Married_civ_spouse,0,0,40,Yes
38,Private,9,Married_civ_spouse,0,0,60,Yes
43,Private,13,Married_civ_spouse,0,0,50,Yes
50,Private,14,Married_civ_spouse,7688,0,50,Yes
55,State_gov,14,Married_civ_spouse,7688,0,45,Yes
41,Private,15,Married_civ_spouse,0,0,80,Yes
41,Self_emp_not_inc,11,Married_civ_spouse,0,0,15,Yes
46,Private,7,Married_civ_spouse,7688,0,40,Yes
31,State_gov,16,Married_civ_spouse,7298,0,55,Yes
34,Private,9,Married_civ_spouse,0,0,40,Yes
36,Private,9,Married_civ_spouse,0,0,25,Yes
54,Private,14,Divorced,0,0,50,Yes
39,Private,9,Divorced,4687,0,50,Yes
43,Federal_gov,14,Married_civ_spouse,0,0,35,Yes
57,Private,13,Married_civ_spouse,0,0,80,Yes
55,Private,10,Married_civ_spouse,0,0,50,Yes
47,Private,13,Married_civ_spouse,0,0,45,Yes
41,Private,10,Married_civ_spouse,0,0,50,Yes
47,Private,9,Married_civ_spouse,0,0,50,Yes
42,Federal_gov,14,Married_civ_spouse,0,1902,40,Yes
52,State_gov,12,Married_civ_spouse,0,0,40,Yes
31,Private,13,Married_civ_spouse,0,0,50,Yes
32,Private,11,Married_civ_spouse,7298,0,42,Yes
42,Self_emp_not_inc,10,Married_civ_spouse,0,0,45,Yes
29,Private,13,Married_civ_spouse,0,0,52,Yes
25,State_gov,13,Married_civ_spouse,0,0,40,Yes
51,Local_gov,16,Married_civ_spouse,0,1887,40,Yes
43,Private,9,Married_civ_spouse,0,0,40,Yes
46,Local_gov,13,Married_civ_spouse,0,0,35,Yes
47,Private,11,Married_civ_spouse,0,0,40,Yes
31,Private,14,Married_civ_spouse,0,2415,70,Yes
34,Local_gov,10,Married_civ_spouse,0,0,40,Yes
