date,store_id,item_id,sales,store_type,bad_weather,promotion,day,month
5/5/2013,10,1032943,192,rural,0,0.4,Sunday,May
5/6/2013,10,1032943,85,rural,0,0,Monday,May
5/7/2013,10,1032943,121,rural,0,0,Tuesday,May
5/8/2013,10,1032943,82,rural,1,0,Wednesday,May
5/9/2013,10,1032943,154,rural,0,0.05,Thursday,May
5/10/2013,10,1032943,111,rural,0,0,Friday,May
5/11/2013,10,1032943,202,rural,0,0,Saturday,May
5/12/2013,10,1032943,161,rural,0,0.05,Sunday,May
5/13/2013,10,1032943,94,rural,0,0,Monday,May
5/14/2013,10,1032943,128,rural,0,0,Tuesday,May
5/15/2013,10,1032943,87,rural,0,0,Wednesday,May
5/16/2013,10,1032943,71,rural,0,0,Thursday,May
5/17/2013,10,1032943,110,rural,1,0,Friday,May
5/18/2013,10,1032943,190,rural,0,0,Saturday,May
5/19/2013,10,1032943,100,rural,0,0,Sunday,May
5/20/2013,10,1032943,92,rural,0,0,Monday,May
5/21/2013,10,1032943,89,rural,0,0,Tuesday,May
5/22/2013,10,1032943,112,rural,0,0,Wednesday,May
5/23/2013,10,1032943,108,rural,0,0,Thursday,May
5/24/2013,10,1032943,175,rural,0,0.05,Friday,May
5/25/2013,10,1032943,123,rural,1,0.05,Saturday,May
5/26/2013,10,1032943,155,rural,0,0,Sunday,May
5/27/2013,10,1032943,57,rural,1,0,Monday,May
5/28/2013,10,1032943,86,rural,1,0,Tuesday,May
5/29/2013,10,1032943,109,rural,0,0.1,Wednesday,May
5/30/2013,10,1032943,82,rural,0,0,Thursday,May
5/31/2013,10,1032943,117,rural,0,0,Friday,May
6/1/2013,10,1032943,194,rural,0,0.5,Saturday,June
6/2/2013,10,1032943,154,rural,0,0,Sunday,June
6/3/2013,10,1032943,76,rural,0,0.05,Monday,June
6/4/2013,10,1032943,102,rural,0,0,Tuesday,June
6/5/2013,10,1032943,85,rural,0,0,Wednesday,June
6/6/2013,10,1032943,97,rural,0,0,Thursday,June
6/7/2013,10,1032943,95,rural,0,0.1,Friday,June
6/8/2013,10,1032943,230,rural,0,0.1,Saturday,June
6/9/2013,10,1032943,152,rural,0,0,Sunday,June
6/10/2013,10,1032943,86,rural,0,0,Monday,June
6/11/2013,10,1032943,104,rural,0,0,Tuesday,June
6/12/2013,10,1032943,141,rural,0,0,Wednesday,June
6/13/2013,10,1032943,122,rural,0,0,Thursday,June
6/14/2013,10,1032943,123,rural,0,0,Friday,June
6/15/2013,10,1032943,263,rural,0,0.5,Saturday,June
6/16/2013,10,1032943,177,rural,0,0.05,Sunday,June
6/17/2013,10,1032943,146,rural,0,0,Monday,June
6/18/2013,10,1032943,64,rural,1,0,Tuesday,June
6/19/2013,10,1032943,87,rural,0,0,Wednesday,June
6/20/2013,10,1032943,137,rural,0,0.3,Thursday,June
6/21/2013,10,1032943,124,rural,0,0,Friday,June
6/22/2013,10,1032943,151,rural,0,0.05,Saturday,June
6/23/2013,10,1032943,110,rural,0,0,Sunday,June
6/24/2013,10,1032943,110,rural,0,0,Monday,June
6/25/2013,10,1032943,90,rural,0,0.05,Tuesday,June
6/26/2013,10,1032943,83,rural,0,0,Wednesday,June
6/27/2013,10,1032943,72,rural,0,0,Thursday,June
6/28/2013,10,1032943,106,rural,0,0,Friday,June
6/29/2013,10,1032943,153,rural,0,0,Saturday,June
6/30/2013,10,1032943,215,rural,0,0,Sunday,June
7/1/2013,10,1032943,85,rural,1,0,Monday,July
7/2/2013,10,1032943,117,rural,0,0,Tuesday,July
7/3/2013,10,1032943,116,rural,0,0.05,Wednesday,July
7/4/2013,10,1032943,117,rural,0,0,Thursday,July
7/5/2013,10,1032943,112,rural,0,0.05,Friday,July
7/6/2013,10,1032943,170,rural,0,0,Saturday,July
7/7/2013,10,1032943,162,rural,0,0.05,Sunday,July
7/8/2013,10,1032943,88,rural,0,0.05,Monday,July
7/9/2013,10,1032943,116,rural,0,0,Tuesday,July
7/10/2013,10,1032943,66,rural,0,0,Wednesday,July
7/11/2013,10,1032943,112,rural,0,0,Thursday,July
7/12/2013,10,1032943,93,rural,0,0,Friday,July
7/13/2013,10,1032943,188,rural,0,0,Saturday,July
7/14/2013,10,1032943,91,rural,0,0,Sunday,July
7/15/2013,10,1032943,111,rural,0,0,Monday,July
7/16/2013,10,1032943,78,rural,0,0.05,Tuesday,July
7/17/2013,10,1032943,77,rural,0,0,Wednesday,July
7/18/2013,10,1032943,103,rural,0,0,Thursday,July
7/19/2013,10,1032943,135,rural,0,0,Friday,July
7/20/2013,10,1032943,280,rural,0,0.15,Saturday,July
7/21/2013,10,1032943,223,rural,0,0.05,Sunday,July
7/22/2013,10,1032943,134,rural,0,0,Monday,July
7/23/2013,10,1032943,84,rural,0,0,Tuesday,July
7/24/2013,10,1032943,145,rural,0,0,Wednesday,July
7/25/2013,10,1032943,97,rural,0,0,Thursday,July
7/26/2013,10,1032943,168,rural,0,0,Friday,July
7/27/2013,10,1032943,196,rural,0,0,Saturday,July
7/28/2013,10,1032943,180,rural,0,0,Sunday,July
7/29/2013,10,1032943,90,rural,0,0,Monday,July
7/30/2013,10,1032943,106,rural,0,0,Tuesday,July
7/31/2013,10,1032943,54,rural,1,0,Wednesday,July
8/1/2013,10,1032943,94,rural,0,0,Thursday,August
8/2/2013,10,1032943,122,rural,0,0,Friday,August
8/3/2013,10,1032943,112,rural,1,0,Saturday,August
8/4/2013,10,1032943,171,rural,0,0,Sunday,August
8/5/2013,10,1032943,106,rural,0,0,Monday,August
8/6/2013,10,1032943,120,rural,0,0,Tuesday,August
8/7/2013,10,1032943,88,rural,0,0,Wednesday,August
8/8/2013,10,1032943,108,rural,0,0,Thursday,August
8/9/2013,10,1032943,96,rural,0,0,Friday,August
8/10/2013,10,1032943,161,rural,0,0,Saturday,August
8/11/2013,10,1032943,153,rural,0,0,Sunday,August
8/12/2013,10,1032943,92,rural,0,0,Monday,August
8/13/2013,10,1032943,109,rural,0,0.2,Tuesday,August
8/14/2013,10,1032943,77,rural,1,0,Wednesday,August
8/15/2013,10,1032943,74,rural,0,0,Thursday,August
8/16/2013,10,1032943,123,rural,0,0,Friday,August
8/17/2013,10,1032943,193,rural,0,0,Saturday,August
8/18/2013,10,1032943,144,rural,0,0,Sunday,August
8/19/2013,10,1032943,88,rural,0,0,Monday,August
8/20/2013,10,1032943,131,rural,0,0,Tuesday,August
8/21/2013,10,1032943,80,rural,1,0,Wednesday,August
8/22/2013,10,1032943,74,rural,0,0,Thursday,August
8/23/2013,10,1032943,141,rural,0,0,Friday,August
8/24/2013,10,1032943,167,rural,0,0,Saturday,August
8/25/2013,10,1032943,118,rural,0,0,Sunday,August
8/26/2013,10,1032943,110,rural,0,0.1,Monday,August
8/27/2013,10,1032943,66,rural,0,0,Tuesday,August
8/28/2013,10,1032943,80,rural,0,0,Wednesday,August
8/29/2013,10,1032943,148,rural,0,0.2,Thursday,August
8/30/2013,10,1032943,105,rural,0,0,Friday,August
8/31/2013,10,1032943,124,rural,0,0,Saturday,August
9/1/2013,10,1032943,146,rural,0,0,Sunday,September
9/2/2013,10,1032943,113,rural,0,0,Monday,September
9/3/2013,10,1032943,130,rural,0,0.2,Tuesday,September
9/4/2013,10,1032943,99,rural,0,0,Wednesday,September
9/5/2013,10,1032943,111,rural,0,0,Thursday,September
9/6/2013,10,1032943,99,rural,0,0,Friday,September
9/7/2013,10,1032943,188,rural,0,0.15,Saturday,September
9/8/2013,10,1032943,164,rural,0,0,Sunday,September
9/9/2013,10,1032943,101,rural,0,0,Monday,September
9/10/2013,10,1032943,91,rural,0,0,Tuesday,September
9/11/2013,10,1032943,81,rural,0,0.2,Wednesday,September
9/12/2013,10,1032943,139,rural,0,0.1,Thursday,September
9/13/2013,10,1032943,106,rural,0,0,Friday,September
9/14/2013,10,1032943,138,rural,0,0,Saturday,September
9/15/2013,10,1032943,127,rural,0,0,Sunday,September
9/16/2013,10,1032943,91,rural,0,0,Monday,September
9/17/2013,10,1032943,140,rural,0,0,Tuesday,September
9/18/2013,10,1032943,95,rural,0,0,Wednesday,September
9/19/2013,10,1032943,73,rural,0,0,Thursday,September
9/20/2013,10,1032943,141,rural,0,0,Friday,September
9/21/2013,10,1032943,133,rural,0,0,Saturday,September
9/22/2013,10,1032943,165,rural,0,0.15,Sunday,September
9/23/2013,10,1032943,93,rural,0,0,Monday,September
9/24/2013,10,1032943,88,rural,0,0.05,Tuesday,September
9/25/2013,10,1032943,81,rural,1,0,Wednesday,September
9/26/2013,10,1032943,124,rural,0,0,Thursday,September
9/27/2013,10,1032943,154,rural,0,0.2,Friday,September
9/28/2013,10,1032943,180,rural,0,0,Saturday,September
9/29/2013,10,1032943,106,rural,0,0,Sunday,September
9/30/2013,10,1032943,101,rural,0,0,Monday,September
10/1/2013,10,1032943,82,rural,0,0,Tuesday,October
10/2/2013,10,1032943,127,rural,0,0.4,Wednesday,October
10/3/2013,10,1032943,79,rural,0,0,Thursday,October
10/4/2013,10,1032943,125,rural,0,0,Friday,October
10/5/2013,10,1032943,143,rural,0,0,Saturday,October
10/6/2013,10,1032943,183,rural,0,0.05,Sunday,October
10/7/2013,10,1032943,87,rural,0,0,Monday,October
10/8/2013,10,1032943,100,rural,0,0,Tuesday,October
10/9/2013,10,1032943,118,rural,0,0.1,Wednesday,October
10/10/2013,10,1032943,109,rural,0,0,Thursday,October
10/11/2013,10,1032943,136,rural,0,0,Friday,October
10/12/2013,10,1032943,196,rural,0,0,Saturday,October
10/13/2013,10,1032943,139,rural,0,0,Sunday,October
10/14/2013,10,1032943,89,rural,0,0,Monday,October
10/15/2013,10,1032943,90,rural,0,0.05,Tuesday,October
10/16/2013,10,1032943,108,rural,0,0.15,Wednesday,October
10/17/2013,10,1032943,108,rural,0,0,Thursday,October
10/18/2013,10,1032943,120,rural,0,0,Friday,October
10/19/2013,10,1032943,137,rural,0,0,Saturday,October
10/20/2013,10,1032943,113,rural,0,0,Sunday,October
10/21/2013,10,1032943,100,rural,0,0,Monday,October
10/22/2013,10,1032943,82,rural,0,0,Tuesday,October
10/23/2013,10,1032943,99,rural,0,0.05,Wednesday,October
10/24/2013,10,1032943,142,rural,0,0,Thursday,October
10/25/2013,10,1032943,81,rural,0,0,Friday,October
10/26/2013,10,1032943,123,rural,0,0,Saturday,October
10/27/2013,10,1032943,137,rural,0,0.05,Sunday,October
10/28/2013,10,1032943,134,rural,0,0,Monday,October
10/29/2013,10,1032943,98,rural,0,0,Tuesday,October
10/30/2013,10,1032943,112,rural,0,0,Wednesday,October
10/31/2013,10,1032943,99,rural,0,0.15,Thursday,October
11/1/2013,10,1032943,71,rural,1,0,Friday,November
11/2/2013,10,1032943,219,rural,0,0.3,Saturday,November
11/3/2013,10,1032943,106,rural,0,0,Sunday,November
11/4/2013,10,1032943,77,rural,0,0,Monday,November
11/5/2013,10,1032943,104,rural,0,0,Tuesday,November
11/6/2013,10,1032943,97,rural,0,0,Wednesday,November
11/7/2013,10,1032943,130,rural,0,0.1,Thursday,November
11/8/2013,10,1032943,130,rural,0,0,Friday,November
11/9/2013,10,1032943,125,rural,0,0,Saturday,November
11/10/2013,10,1032943,96,rural,0,0,Sunday,November
11/11/2013,10,1032943,179,rural,0,0.1,Monday,November
11/12/2013,10,1032943,84,rural,0,0,Tuesday,November
11/13/2013,10,1032943,91,rural,0,0,Wednesday,November
11/14/2013,10,1032943,87,rural,0,0,Thursday,November
11/15/2013,10,1032943,130,rural,0,0,Friday,November
11/16/2013,10,1032943,142,rural,0,0,Saturday,November
11/17/2013,10,1032943,131,rural,1,0,Sunday,November
11/18/2013,10,1032943,85,rural,0,0,Monday,November
11/19/2013,10,1032943,93,rural,0,0,Tuesday,November
11/20/2013,10,1032943,93,rural,0,0.05,Wednesday,November
11/21/2013,10,1032943,77,rural,0,0,Thursday,November
11/22/2013,10,1032943,123,rural,0,0,Friday,November
11/23/2013,10,1032943,128,rural,0,0,Saturday,November
11/24/2013,10,1032943,158,rural,0,0.1,Sunday,November
11/25/2013,10,1032943,105,rural,0,0,Monday,November
11/26/2013,10,1032943,106,rural,0,0,Tuesday,November
11/27/2013,10,1032943,175,rural,0,0.3,Wednesday,November
11/28/2013,10,1032943,78,rural,1,0,Thursday,November
11/29/2013,10,1032943,127,rural,0,0.1,Friday,November
11/30/2013,10,1032943,189,rural,0,0,Saturday,November
12/1/2013,10,1032943,173,rural,0,0,Sunday,December
12/2/2013,10,1032943,101,rural,0,0,Monday,December
12/3/2013,10,1032943,107,rural,0,0,Tuesday,December
12/4/2013,10,1032943,121,rural,0,0,Wednesday,December
12/5/2013,10,1032943,92,rural,0,0,Thursday,December
12/6/2013,10,1032943,107,rural,1,0,Friday,December
12/7/2013,10,1032943,145,rural,0,0,Saturday,December
12/8/2013,10,1032943,135,rural,0,0,Sunday,December
12/9/2013,10,1032943,95,rural,0,0,Monday,December
12/10/2013,10,1032943,75,rural,0,0,Tuesday,December
12/11/2013,10,1032943,63,rural,0,0,Wednesday,December
12/12/2013,10,1032943,96,rural,0,0,Thursday,December
12/13/2013,10,1032943,106,rural,0,0,Friday,December
12/14/2013,10,1032943,140,rural,0,0,Saturday,December
12/15/2013,10,1032943,154,rural,0,0.05,Sunday,December
12/16/2013,10,1032943,76,rural,0,0,Monday,December
12/17/2013,10,1032943,70,rural,0,0.05,Tuesday,December
12/18/2013,10,1032943,78,rural,0,0,Wednesday,December
12/19/2013,10,1032943,129,rural,0,0,Thursday,December
12/20/2013,10,1032943,121,rural,0,0,Friday,December
12/21/2013,10,1032943,187,rural,0,0,Saturday,December
12/22/2013,10,1032943,166,rural,0,0,Sunday,December
12/23/2013,10,1032943,72,rural,0,0,Monday,December
12/24/2013,10,1032943,91,rural,0,0,Tuesday,December
12/25/2013,10,1032943,99,rural,0,0.05,Wednesday,December
12/26/2013,10,1032943,115,rural,0,0,Thursday,December
12/27/2013,10,1032943,112,rural,0,0,Friday,December
12/28/2013,10,1032943,138,rural,0,0,Saturday,December
12/29/2013,10,1032943,196,rural,0,0.15,Sunday,December
12/30/2013,10,1032943,93,rural,0,0,Monday,December
12/31/2013,10,1032943,115,rural,0,0,Tuesday,December
1/1/2014,10,1032943,82,rural,0,0,Wednesday,January
1/2/2014,10,1032943,75,rural,0,0,Thursday,January
1/3/2014,10,1032943,121,rural,0,0,Friday,January
1/4/2014,10,1032943,134,rural,0,0,Saturday,January
1/5/2014,10,1032943,120,rural,0,0,Sunday,January
1/6/2014,10,1032943,148,rural,0,0.05,Monday,January
1/7/2014,10,1032943,146,rural,0,0,Tuesday,January
1/8/2014,10,1032943,68,rural,1,0,Wednesday,January
1/9/2014,10,1032943,127,rural,0,0,Thursday,January
1/10/2014,10,1032943,124,rural,0,0,Friday,January
1/11/2014,10,1032943,184,rural,0,0,Saturday,January
1/12/2014,10,1032943,235,rural,0,0,Sunday,January
1/13/2014,10,1032943,120,rural,0,0,Monday,January
1/14/2014,10,1032943,98,rural,1,0.2,Tuesday,January
1/15/2014,10,1032943,153,rural,0,0,Wednesday,January
1/16/2014,10,1032943,104,rural,0,0,Thursday,January
1/17/2014,10,1032943,112,rural,0,0,Friday,January
1/18/2014,10,1032943,173,rural,0,0,Saturday,January
1/19/2014,10,1032943,149,rural,0,0,Sunday,January
1/20/2014,10,1032943,65,rural,0,0,Monday,January
1/21/2014,10,1032943,91,rural,0,0,Tuesday,January
1/22/2014,10,1032943,82,rural,0,0,Wednesday,January
1/23/2014,10,1032943,110,rural,0,0,Thursday,January
1/24/2014,10,1032943,113,rural,0,0,Friday,January
1/25/2014,10,1032943,181,rural,0,0.2,Saturday,January
1/26/2014,10,1032943,226,rural,0,0,Sunday,January
1/27/2014,10,1032943,106,rural,0,0,Monday,January
1/28/2014,10,1032943,67,rural,0,0,Tuesday,January
1/29/2014,10,1032943,108,rural,0,0,Wednesday,January
1/30/2014,10,1032943,120,rural,0,0.05,Thursday,January
1/31/2014,10,1032943,99,rural,0,0,Friday,January
2/1/2014,10,1032943,145,rural,0,0,Saturday,February
2/2/2014,10,1032943,178,rural,0,0.1,Sunday,February
2/3/2014,10,1032943,99,rural,0,0.05,Monday,February
2/4/2014,10,1032943,93,rural,0,0,Tuesday,February
2/5/2014,10,1032943,100,rural,0,0,Wednesday,February
2/6/2014,10,1032943,61,rural,0,0,Thursday,February
2/7/2014,10,1032943,129,rural,0,0,Friday,February
2/8/2014,10,1032943,174,rural,0,0,Saturday,February
2/9/2014,10,1032943,174,rural,0,0.15,Sunday,February
2/10/2014,10,1032943,90,rural,0,0,Monday,February
2/11/2014,10,1032943,128,rural,0,0.15,Tuesday,February
2/12/2014,10,1032943,113,rural,0,0,Wednesday,February
2/13/2014,10,1032943,181,rural,0,0,Thursday,February
2/14/2014,10,1032943,104,rural,0,0,Friday,February
2/15/2014,10,1032943,188,rural,0,0,Saturday,February
2/16/2014,10,1032943,168,rural,0,0.05,Sunday,February
2/17/2014,10,1032943,119,rural,0,0,Monday,February
2/18/2014,10,1032943,78,rural,0,0,Tuesday,February
2/19/2014,10,1032943,85,rural,0,0,Wednesday,February
2/20/2014,10,1032943,90,rural,0,0.05,Thursday,February
2/21/2014,10,1032943,143,rural,0,0,Friday,February
2/22/2014,10,1032943,93,rural,1,0,Saturday,February
2/23/2014,10,1032943,209,rural,0,0.2,Sunday,February
2/24/2014,10,1032943,110,rural,0,0.15,Monday,February
2/25/2014,10,1032943,90,rural,0,0.05,Tuesday,February
2/26/2014,10,1032943,89,rural,0,0,Wednesday,February
2/27/2014,10,1032943,136,rural,1,0,Thursday,February
2/28/2014,10,1032943,252,rural,0,0.5,Friday,February
3/1/2014,10,1032943,171,rural,0,0,Saturday,March
3/2/2014,10,1032943,302,rural,0,0.3,Sunday,March
3/3/2014,10,1032943,79,rural,0,0,Monday,March
3/4/2014,10,1032943,114,rural,0,0,Tuesday,March
3/5/2014,10,1032943,86,rural,0,0,Wednesday,March
3/6/2014,10,1032943,93,rural,0,0,Thursday,March
3/7/2014,10,1032943,98,rural,0,0,Friday,March
3/8/2014,10,1032943,179,rural,0,0,Saturday,March
3/9/2014,10,1032943,181,rural,0,0,Sunday,March
3/10/2014,10,1032943,80,rural,0,0,Monday,March
3/11/2014,10,1032943,84,rural,0,0,Tuesday,March
3/12/2014,10,1032943,92,rural,1,0.1,Wednesday,March
3/13/2014,10,1032943,101,rural,0,0.05,Thursday,March
3/14/2014,10,1032943,160,rural,0,0,Friday,March
3/15/2014,10,1032943,178,rural,0,0,Saturday,March
3/16/2014,10,1032943,139,rural,0,0,Sunday,March
3/17/2014,10,1032943,80,rural,0,0,Monday,March
3/18/2014,10,1032943,101,rural,0,0,Tuesday,March
3/19/2014,10,1032943,78,rural,0,0,Wednesday,March
3/20/2014,10,1032943,89,rural,0,0,Thursday,March
3/21/2014,10,1032943,107,rural,0,0,Friday,March
3/22/2014,10,1032943,162,rural,0,0,Saturday,March
3/23/2014,10,1032943,109,rural,0,0,Sunday,March
3/24/2014,10,1032943,99,rural,0,0,Monday,March
3/25/2014,10,1032943,96,rural,0,0,Tuesday,March
3/26/2014,10,1032943,112,rural,0,0.2,Wednesday,March
3/27/2014,10,1032943,91,rural,0,0,Thursday,March
3/28/2014,10,1032943,124,rural,0,0,Friday,March
3/29/2014,10,1032943,110,rural,0,0,Saturday,March
3/30/2014,10,1032943,129,rural,0,0,Sunday,March
3/31/2014,10,1032943,71,rural,0,0,Monday,March
4/1/2014,10,1032943,70,rural,0,0,Tuesday,April
4/2/2014,10,1032943,75,rural,0,0,Wednesday,April
4/3/2014,10,1032943,72,rural,0,0,Thursday,April
4/4/2014,10,1032943,134,rural,0,0,Friday,April
4/5/2014,10,1032943,122,rural,0,0,Saturday,April
4/6/2014,10,1032943,203,rural,0,0.15,Sunday,April
4/7/2014,10,1032943,89,rural,0,0,Monday,April
4/8/2014,10,1032943,96,rural,0,0,Tuesday,April
4/9/2014,10,1032943,88,rural,0,0,Wednesday,April
4/10/2014,10,1032943,109,rural,0,0,Thursday,April
4/11/2014,10,1032943,127,rural,0,0,Friday,April
4/12/2014,10,1032943,169,rural,0,0,Saturday,April
4/13/2014,10,1032943,210,rural,0,0,Sunday,April
4/14/2014,10,1032943,97,rural,0,0,Monday,April
4/15/2014,10,1032943,102,rural,0,0,Tuesday,April
4/16/2014,10,1032943,104,rural,0,0.15,Wednesday,April
4/17/2014,10,1032943,163,rural,0,0,Thursday,April
4/18/2014,10,1032943,150,rural,0,0,Friday,April
4/19/2014,10,1032943,223,rural,0,0,Saturday,April
4/20/2014,10,1032943,135,rural,0,0,Sunday,April
4/21/2014,10,1032943,74,rural,0,0.1,Monday,April
4/22/2014,10,1032943,80,rural,0,0,Tuesday,April
4/23/2014,10,1032943,89,rural,0,0,Wednesday,April
4/24/2014,10,1032943,112,rural,0,0,Thursday,April
4/25/2014,10,1032943,173,rural,0,0.15,Friday,April
4/26/2014,10,1032943,135,rural,0,0,Saturday,April
4/27/2014,10,1032943,124,rural,0,0,Sunday,April
4/28/2014,10,1032943,118,rural,0,0,Monday,April
4/29/2014,10,1032943,129,rural,0,0,Tuesday,April
4/30/2014,10,1032943,88,rural,0,0,Wednesday,April
5/1/2014,10,1032943,138,rural,0,0,Thursday,May
5/2/2014,10,1032943,113,rural,0,0.1,Friday,May
5/3/2014,10,1032943,178,rural,0,0,Saturday,May
5/4/2014,10,1032943,113,rural,0,0,Sunday,May
5/5/2014,10,1032943,86,rural,0,0.05,Monday,May
5/6/2014,10,1032943,96,rural,0,0,Tuesday,May
5/7/2014,10,1032943,67,rural,1,0,Wednesday,May
5/8/2014,10,1032943,110,rural,0,0,Thursday,May
5/9/2014,10,1032943,125,rural,0,0,Friday,May
5/10/2014,10,1032943,201,rural,0,0,Saturday,May
5/11/2014,10,1032943,182,rural,0,0,Sunday,May
5/12/2014,10,1032943,72,rural,1,0,Monday,May
5/13/2014,10,1032943,103,rural,0,0,Tuesday,May
5/14/2014,10,1032943,90,rural,0,0,Wednesday,May
5/15/2014,10,1032943,158,rural,0,0,Thursday,May
5/16/2014,10,1032943,117,rural,0,0,Friday,May
5/17/2014,10,1032943,147,rural,0,0,Saturday,May
5/18/2014,10,1032943,156,rural,0,0,Sunday,May
5/19/2014,10,1032943,60,rural,0,0,Monday,May
5/20/2014,10,1032943,103,rural,0,0,Tuesday,May
5/21/2014,10,1032943,98,rural,0,0,Wednesday,May
5/22/2014,10,1032943,83,rural,1,0,Thursday,May
5/23/2014,10,1032943,120,rural,0,0.05,Friday,May
5/24/2014,10,1032943,144,rural,0,0,Saturday,May
5/25/2014,10,1032943,171,rural,0,0.05,Sunday,May
5/26/2014,10,1032943,87,rural,0,0,Monday,May
5/27/2014,10,1032943,90,rural,0,0,Tuesday,May
5/28/2014,10,1032943,94,rural,0,0,Wednesday,May
5/29/2014,10,1032943,109,rural,0,0,Thursday,May
5/30/2014,10,1032943,97,rural,0,0,Friday,May
5/31/2014,10,1032943,171,rural,0,0,Saturday,May
6/1/2014,10,1032943,173,rural,0,0,Sunday,June
6/2/2014,10,1032943,121,rural,0,0.1,Monday,June
6/3/2014,10,1032943,77,rural,0,0,Tuesday,June
6/4/2014,10,1032943,118,rural,0,0,Wednesday,June
6/5/2014,10,1032943,120,rural,0,0,Thursday,June
6/6/2014,10,1032943,112,rural,0,0,Friday,June
6/7/2014,10,1032943,144,rural,0,0,Saturday,June
6/8/2014,10,1032943,98,rural,1,0,Sunday,June
6/9/2014,10,1032943,119,rural,0,0,Monday,June
6/10/2014,10,1032943,84,rural,0,0.1,Tuesday,June
6/11/2014,10,1032943,87,rural,0,0,Wednesday,June
6/12/2014,10,1032943,181,rural,0,0.2,Thursday,June
6/13/2014,10,1032943,163,rural,0,0,Friday,June
6/14/2014,10,1032943,219,rural,0,0,Saturday,June
6/15/2014,10,1032943,148,rural,1,0.05,Sunday,June
6/16/2014,10,1032943,121,rural,0,0,Monday,June
6/17/2014,10,1032943,78,rural,0,0,Tuesday,June
6/18/2014,10,1032943,134,rural,0,0.15,Wednesday,June
6/19/2014,10,1032943,113,rural,0,0,Thursday,June
6/20/2014,10,1032943,113,rural,0,0,Friday,June
6/21/2014,10,1032943,163,rural,0,0,Saturday,June
6/22/2014,10,1032943,172,rural,0,0.05,Sunday,June
6/23/2014,10,1032943,104,rural,0,0,Monday,June
6/24/2014,10,1032943,84,rural,0,0,Tuesday,June
6/25/2014,10,1032943,115,rural,0,0,Wednesday,June
6/26/2014,10,1032943,130,rural,0,0,Thursday,June
6/27/2014,10,1032943,241,rural,0,0.05,Friday,June
6/28/2014,10,1032943,113,rural,0,0,Saturday,June
6/29/2014,10,1032943,188,rural,0,0,Sunday,June
6/30/2014,10,1032943,100,rural,0,0.05,Monday,June
7/1/2014,10,1032943,70,rural,0,0,Tuesday,July
7/2/2014,10,1032943,168,rural,0,0.4,Wednesday,July
7/3/2014,10,1032943,78,rural,0,0,Thursday,July
7/4/2014,10,1032943,105,rural,0,0,Friday,July
7/5/2014,10,1032943,206,rural,0,0.4,Saturday,July
7/6/2014,10,1032943,159,rural,0,0,Sunday,July
7/7/2014,10,1032943,94,rural,0,0,Monday,July
7/8/2014,10,1032943,102,rural,0,0,Tuesday,July
7/9/2014,10,1032943,90,rural,0,0,Wednesday,July
7/10/2014,10,1032943,55,rural,0,0,Thursday,July
7/11/2014,10,1032943,114,rural,1,0,Friday,July
7/12/2014,10,1032943,178,rural,0,0.05,Saturday,July
7/13/2014,10,1032943,189,rural,0,0,Sunday,July
7/14/2014,10,1032943,134,rural,0,0,Monday,July
7/15/2014,10,1032943,69,rural,0,0,Tuesday,July
7/16/2014,10,1032943,114,rural,0,0,Wednesday,July
7/17/2014,10,1032943,91,rural,0,0,Thursday,July
7/18/2014,10,1032943,115,rural,0,0,Friday,July
7/19/2014,10,1032943,174,rural,0,0,Saturday,July
7/20/2014,10,1032943,177,rural,0,0,Sunday,July
7/21/2014,10,1032943,109,rural,0,0,Monday,July
7/22/2014,10,1032943,69,rural,0,0,Tuesday,July
7/23/2014,10,1032943,112,rural,0,0,Wednesday,July
7/24/2014,10,1032943,80,rural,0,0,Thursday,July
7/25/2014,10,1032943,104,rural,0,0,Friday,July
7/26/2014,10,1032943,134,rural,0,0,Saturday,July
7/27/2014,10,1032943,135,rural,0,0,Sunday,July
7/28/2014,10,1032943,110,rural,0,0.05,Monday,July
7/29/2014,10,1032943,92,rural,0,0,Tuesday,July
7/30/2014,10,1032943,75,rural,0,0,Wednesday,July
7/31/2014,10,1032943,99,rural,0,0,Thursday,July
8/1/2014,10,1032943,131,rural,0,0,Friday,August
8/2/2014,10,1032943,161,rural,0,0,Saturday,August
8/3/2014,10,1032943,212,rural,0,0,Sunday,August
8/4/2014,10,1032943,86,rural,0,0,Monday,August
8/5/2014,10,1032943,83,rural,0,0,Tuesday,August
8/6/2014,10,1032943,70,rural,0,0,Wednesday,August
8/7/2014,10,1032943,106,rural,0,0,Thursday,August
8/8/2014,10,1032943,84,rural,0,0,Friday,August
8/9/2014,10,1032943,89,rural,0,0,Saturday,August
8/10/2014,10,1032943,145,rural,0,0,Sunday,August
8/11/2014,10,1032943,77,rural,0,0,Monday,August
8/12/2014,10,1032943,84,rural,0,0,Tuesday,August
8/13/2014,10,1032943,131,rural,0,0.4,Wednesday,August
8/14/2014,10,1032943,95,rural,0,0,Thursday,August
8/15/2014,10,1032943,141,rural,0,0,Friday,August
8/16/2014,10,1032943,181,rural,0,0,Saturday,August
8/17/2014,10,1032943,111,rural,0,0,Sunday,August
8/18/2014,10,1032943,82,rural,0,0,Monday,August
8/19/2014,10,1032943,94,rural,0,0,Tuesday,August
8/20/2014,10,1032943,87,rural,0,0.1,Wednesday,August
8/21/2014,10,1032943,115,rural,0,0,Thursday,August
8/22/2014,10,1032943,131,rural,0,0,Friday,August
